"junior" "senior" "rule"
"Delphinus_delannoy" "Delphinus_capensis" "rule_2b"
"Delphinus_delannoy" "Delphinus_delphis" "rule_2b"
"Delphinus_dewaeli" "Delphinus_domeykoi" "rule_1b"
"Delphinus_dewaeli" "Delphinus_rikuzenensis" "rule_1b"
"Delphinus_dewaeli" "Delphinus_taramelli" "rule_1b"
"Delphinus_dewaeli" "Delphinus_wasii" "rule_1b"
"Delphinus_dewaeli" "Eudelphinus_compressus" "rule_1b"
"Delphinus_dewaeli" "Delphinus_tropicalis" "rule_2b"
"Delphinus_dewaeli" "Delphinus_capensis" "rule_2b"
"Delphinus_dewaeli" "Delphinus_delphis" "rule_2b"
"Delphinus_domeykoi" "Delphinus_rikuzenensis" "rule_1b"
"Delphinus_domeykoi" "Delphinus_taramelli" "rule_1b"
"Delphinus_domeykoi" "Delphinus_wasii" "rule_1b"
"Delphinus_domeykoi" "Eudelphinus_compressus" "rule_1b"
"Delphinus_domeykoi" "Delphinus_tropicalis" "rule_2b"
"Delphinus_domeykoi" "Delphinus_capensis" "rule_2b"
"Delphinus_domeykoi" "Delphinus_delphis" "rule_2b"
"Delphinus_rikuzenensis" "Delphinus_taramelli" "rule_1b"
"Delphinus_rikuzenensis" "Delphinus_wasii" "rule_1b"
"Delphinus_rikuzenensis" "Eudelphinus_compressus" "rule_1b"
"Delphinus_rikuzenensis" "Delphinus_tropicalis" "rule_2b"
"Delphinus_rikuzenensis" "Delphinus_capensis" "rule_2b"
"Delphinus_rikuzenensis" "Delphinus_delphis" "rule_2b"
"Delphinus_taramelli" "Delphinus_wasii" "rule_1b"
"Delphinus_taramelli" "Eudelphinus_compressus" "rule_1b"
"Delphinus_taramelli" "Delphinus_tropicalis" "rule_2b"
"Delphinus_taramelli" "Delphinus_capensis" "rule_2b"
"Delphinus_taramelli" "Delphinus_delphis" "rule_2b"
"Delphinus_wasii" "Eudelphinus_compressus" "rule_1b"
"Delphinus_wasii" "Delphinus_tropicalis" "rule_2b"
"Delphinus_wasii" "Delphinus_capensis" "rule_2b"
"Delphinus_wasii" "Delphinus_delphis" "rule_2b"
"Dhedacetus_hyaeni" "Indocetus_ramani" "rule_1b"
"Dhedacetus_hyaeni" "Kharodacetus_sahnii" "rule_1b"
"Dhedacetus_hyaeni" "Makaracetus_bidens" "rule_1b"
"Dhedacetus_hyaeni" "Pappocetus_lugardi" "rule_1b"
"Dhedacetus_hyaeni" "Takracetus_simus" "rule_1b"
"Dhedacetus_hyaeni" "Togocetus_traversei" "rule_1b"
"Dhedacetus_hyaeni" "Natchitochia_jonesi" "rule_2b"
"Dhedacetus_hyaeni" "Peregocetus_pacificus" "rule_2b"
"Dhedacetus_hyaeni" "Tupelocetus_palmeri" "rule_2b"
"Dhedacetus_hyaeni" "Maiacetus_inuus" "rule_2b"
"Dhedacetus_hyaeni" "Aegyptocetus_tarfa" "rule_2b"
"Dhedacetus_hyaeni" "Gaviacetus_razai" "rule_2b"
"Dhedacetus_hyaeni" "Qaisracetus_arifi" "rule_2b"
"Dhedacetus_hyaeni" "Carolinacetus_gingerichi" "rule_2b"
"Dhedacetus_hyaeni" "Artiocetus_clavis" "rule_2b"
"Dhedacetus_hyaeni" "Protocetus_atavus" "rule_2b"
"Dhedacetus_hyaeni" "Georgiacetus_vogtlensis" "rule_2b"
"Dorudon_serratus" "Dorudon_atrox" "rule_2b"
"Ensidelphis_riveroi" "Urkudelphis_chawpipacha" "rule_1b"
"Ensidelphis_riveroi" "Dolgopolis_kinchikafiforo" "rule_2b"
"Ensidelphis_riveroi" "Perditicetus_yaconensis" "rule_2b"
"Ensidelphis_riveroi" "Aondelphis_talen" "rule_2b"
"Ensidelphis_riveroi" "Awamokoa_tokarahi" "rule_2b"
"Eocetus_drazindai" "Eocetus_schweinfurthi" "rule_2b"
"Eomysticetus_carolinensis" "Eomysticetus_whitmorei" "rule_2b"
"Eoplatanista_miocaenus" "Eoplatanista_taurinensis" "rule_1b"
"Eoplatanista_miocaenus" "Eoplatanista_italica" "rule_2b"
"Eoplatanista_miocaenus" "Eoplatanista_gresalensis" "rule_2b"
"Eoplatanista_taurinensis" "Eoplatanista_italica" "rule_2b"
"Eoplatanista_taurinensis" "Eoplatanista_gresalensis" "rule_2b"
"Eosqualodon_langewieschei" "Eosqualodon_latirostris" "rule_1b"
"Eschrichtius_akishimaensis" "Eschrichtius_robustus" "rule_2b"
"Eudelphinus_compressus" "Delphinus_tropicalis" "rule_2b"
"Eudelphinus_compressus" "Delphinus_capensis" "rule_2b"
"Eudelphinus_compressus" "Delphinus_delphis" "rule_2b"
"Ferecetotherium_kelloggi" "Preaulophyseter_gualichensis" "rule_1b"
"Ferecetotherium_kelloggi" "Albicetus_oxymycterus" "rule_2b"
"Ferecetotherium_kelloggi" "Livyatan_melvillei" "rule_2b"
