generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
42300000,Delphinus_capensis,Balaenoptera_brydei,0,0.322729,0,0.284635,0
42300000,Phocoena_phocoena,Monodontidae_indet_IRSNB_M_1922,25.9148,0.445842,0,0.147708,0
42300000,Delphinus_capensis,Phocoena_phocoena,24.3559,0.355988,0,0.0522356,0
42300000,Delphinus_capensis,Squaloziphius_emlongi,8.90674,0.161498,0,0.152742,0
42350000,Delphinus_capensis,Balaenoptera_brydei,0,0.291146,0,0.209097,0
42350000,Delphinus_capensis,Orcinus_orca,24.7466,0.252741,0,0.0558421,0
42350000,Delphinus_capensis,Pomatodelphis_bobengi,9.78092,0.164073,0,0.140441,0
42400000,Delphinus_capensis,Balaenoptera_brydei,0,0.253771,0,0.232125,0
42400000,Mesoplodon_ginkgodens,Mesoplodon_bidens,24.2372,0.21979,0,0.0275036,0
42400000,Delphinus_capensis,Sousa_chinensis,31.5784,0.617912,0,0.082576,0
42400000,Delphinus_capensis,Orcinus_orca,25.9751,0.206664,0,0.00893752,0
42400000,Delphinus_capensis,Kogia_breviceps,9.32257,0.175369,0,0.161204,0
42450000,Delphinus_capensis,Balaenoptera_brydei,0,0.256499,0,0.243023,0
42450000,Delphinus_capensis,Orcinus_orca,24.7222,0.292268,0,0.0316214,0
42450000,Delphinus_capensis,Mesoplodon_ginkgodens,10.2689,0.154794,0,0.121875,0
42500000,Delphinus_capensis,Balaenoptera_brydei,0,0.255926,0,0.244513,0
42500000,Delphinus_capensis,Orcinus_orca,26.4909,0.32855,0,0.0411872,0
42500000,Delphinus_capensis,Mesoplodon_ginkgodens,10.257,0.144037,0,0.0816776,0
42550000,Delphinus_capensis,Balaenoptera_brydei,0,0.222308,0,0.246208,0
42550000,Mesoplodon_ginkgodens,Mesoplodon_densirostris,25.377,0.273351,0,0.0189429,0
42550000,Delphinus_capensis,Kentriodon_nakajimai,18.0533,0.265839,0,0.080838,0
42550000,Delphinus_capensis,Mesoplodon_ginkgodens,10.2292,0.113434,0,0.0984618,0
42600000,Delphinus_capensis,Balaenoptera_brydei,0,0.251093,0,0.255654,0
42600000,Delphinus_capensis,Orcinus_orca,25.407,0.285696,0,0.05737,0
42600000,Delphinus_capensis,Kentriodon_nakajimai,17.7712,0.285453,0,0.171053,0
42600000,Delphinus_capensis,Mesoplodon_ginkgodens,10.3329,0.14049,0,0.0930082,0
42650000,Delphinus_capensis,Balaenoptera_brydei,0,0.265087,0,0.283333,0
42650000,Delphinus_capensis,Orcinus_orca,26.2226,0.239386,0,0.0446395,0
42650000,Delphinus_capensis,Squaloziphius_emlongi,8.97145,0.20319,0,0.157239,0
42700000,Delphinus_capensis,Balaenoptera_brydei,0,0.253204,0,0.244271,0
42700000,Delphinus_capensis,Kentriodon_nakajimai,19.0243,0.311909,0,0.13905,0
42700000,Delphinus_capensis,Mesoplodon_ginkgodens,10.2599,0.139856,0,0.0855759,0
42750000,Delphinus_capensis,Balaenoptera_brydei,0,0.233964,0,0.249955,0
42750000,Delphinus_capensis,Kentriodon_nakajimai,17.8773,0.28531,0,0.10191,0
42750000,Delphinus_capensis,Mesoplodon_ginkgodens,10.3249,0.160765,0,0.103947,0
42800000,Delphinus_capensis,Balaenoptera_brydei,0,0.271062,0,0.259773,0
42800000,Delphinus_capensis,Orcinus_orca,26.5355,0.352041,0,0.0614352,0
42800000,Delphinus_capensis,Squaloziphius_emlongi,8.9865,0.156624,0,0.13859,0
42850000,Delphinus_capensis,Balaenoptera_brydei,0,0.263508,0,0.255691,0
42850000,Delphinus_capensis,Mesoplodon_ginkgodens,10.1984,0.128696,0,0.0982136,0
42850000,Delphinus_capensis,Orcinus_orca,27.8188,0.310423,0,0.0582314,0
42900000,Delphinus_capensis,Balaenoptera_brydei,0,0.303366,0,0.251869,0
42900000,Delphinus_capensis,Cephalorhynchus_commersoni,30.1883,0.365861,0,0.0564741,0
42900000,Delphinus_capensis,Squaloziphius_emlongi,8.97797,0.170465,0,0.124048,0
42950000,Delphinus_capensis,Balaenoptera_brydei,0,0.319066,0,0.281429,0
42950000,Delphinus_capensis,Orcinus_orca,29.8312,0.278624,0,0.0616594,0
42950000,Delphinus_capensis,Squaloziphius_emlongi,9.15259,0.178614,0,0.140769,0
43000000,Delphinus_capensis,Balaenoptera_brydei,0,0.300457,0,0.283698,0
43000000,Delphinus_capensis,Orcinus_orca,24.9854,0.253384,0,0.0379218,0
43000000,Delphinus_capensis,Squaloziphius_emlongi,8.67046,0.201227,0,0.119588,0
43050000,Delphinus_capensis,Balaenoptera_brydei,0,0.272307,0,0.293516,0
43050000,Delphinus_capensis,Orcinus_orca,25.447,0.370007,0,0.0909125,0
43050000,Delphinus_capensis,Mesoplodon_ginkgodens,10.2015,0.147275,0,0.112412,0
43100000,Delphinus_capensis,Balaenoptera_brydei,0,0.290422,0,0.205728,0
43100000,Eubalaena_australis,Peripolocetus_vexillifer,17.4646,0.312578,0,0.149362,0
43100000,Mesoplodon_ginkgodens,Mesoplodon_bidens,23.7842,0.177561,0,0.0652332,0
43100000,Delphinus_capensis,Orcinus_orca,29.0362,0.400923,0,0.0922401,0
43100000,Delphinus_capensis,Squaloziphius_emlongi,9.0497,0.204564,0,0.156599,0
43150000,Delphinus_capensis,Balaenoptera_brydei,0,0.24098,0,0.258029,0
43150000,Delphinus_capensis,Orcinus_orca,27.87,0.38945,0,0.0338225,0
43150000,Delphinus_capensis,Squaloziphius_emlongi,8.73875,0.177171,0,0.128195,0
43200000,Delphinus_capensis,Balaenoptera_brydei,0,0.233574,0,0.255442,0
43200000,Delphinus_capensis,Cephalorhynchus_commersoni,30.1751,0.39608,0,0.152532,0
43200000,Delphinus_capensis,Mesoplodon_ginkgodens,10.2538,0.144682,0,0.1038,0
43250000,Delphinus_capensis,Balaenoptera_brydei,0,0.338757,0,0.315805,0
43250000,Delphinus_capensis,Orcinus_orca,29.9975,0.335238,0,0.0348326,0
43250000,Delphinus_capensis,Squaloziphius_emlongi,8.74601,0.177695,0,0.117129,0
43300000,Delphinus_capensis,Balaenoptera_brydei,0,0.302926,0,0.277786,0
43300000,Delphinus_capensis,Orcinus_orca,27.3349,0.329673,0,0.0757269,0
43300000,Delphinus_capensis,Squaloziphius_emlongi,8.78587,0.162078,0,0.128605,0
43350000,Delphinus_capensis,Balaenoptera_brydei,0,0.295846,0,0.287925,0
43350000,Delphinus_capensis,Orcinus_orca,28.6954,0.258465,0,0.030687,0
43350000,Delphinus_capensis,Squalodontidae_indet_ChM_PV4961,7.13659,0.168602,0,0.143868,0
43400000,Delphinus_capensis,Balaenoptera_brydei,0,0.274292,0,0.247883,0
43400000,Mesoplodon_ginkgodens,Mesoplodon_bidens,24.0492,0.27968,0,0.0340877,0
43400000,Delphinus_capensis,Orcinus_orca,30.0479,0.366941,0,0.0489049,0
43400000,Delphinus_capensis,Squaloziphius_emlongi,9.10193,0.173714,0,0.144518,0
43450000,Delphinus_capensis,Balaenoptera_brydei,0,0.239351,0,0.246347,0
43450000,Delphinus_capensis,Hadrodelphis_calvertense,15.8218,0.304805,0,0.115295,0
43450000,Delphinus_capensis,Mesoplodon_ginkgodens,10.3748,0.130114,0,0.0630991,0
43500000,Delphinus_capensis,Balaenoptera_brydei,0,0.314282,0,0.31577,0
43500000,Mesoplodon_ginkgodens,Mesoplodon_bidens,22.1572,0.148351,0,0.0417154,0
43500000,Delphinus_capensis,Orcinus_orca,26.5336,0.279802,0,0.0849108,0
43500000,Delphinus_capensis,Squaloziphius_emlongi,9.19745,0.166684,0,0.134852,0
43550000,Delphinus_capensis,Balaenoptera_brydei,0,0.241342,0,0.241688,0
43550000,Delphinus_capensis,Orcinus_orca,29.4069,0.333155,0,0.0264261,0
43550000,Delphinus_capensis,Kogia_breviceps,9.31263,0.16192,0,0.16012,0
43600000,Delphinus_capensis,Balaenoptera_brydei,0,0.304679,0,0.268244,0
43600000,Delphinus_capensis,Orcinus_orca,28.5835,0.311315,0,0.0631606,0
43600000,Delphinus_capensis,Squaloziphius_emlongi,8.73204,0.147101,0,0.14529,0
43650000,Delphinus_capensis,Balaenoptera_brydei,0,0.333461,0,0.33784,0
43650000,Delphinus_capensis,Kentriodon_nakajimai,17.5288,0.249008,0,0.0581019,0
43650000,Delphinus_capensis,Squaloziphius_emlongi,8.81373,0.172856,0,0.118072,0
43700000,Delphinus_capensis,Balaenoptera_brydei,0,0.258304,0,0.258653,0
43700000,Delphinus_capensis,Orcinus_orca,27.4622,0.263013,0,0.00869014,0
43700000,Delphinus_capensis,Mesoplodon_ginkgodens,10.2046,0.136386,0,0.0968195,0
43750000,Delphinus_capensis,Balaenoptera_brydei,0,0.231965,0,0.263187,0
43750000,Delphinus_capensis,Liolithax_pappus,19.0465,0.317829,0,0.160327,0
43750000,Delphinus_capensis,Mesoplodon_ginkgodens,10.3156,0.126126,0,0.0848135,0
43800000,Delphinus_capensis,Balaenoptera_brydei,0,0.312564,0,0.272424,0
43800000,Delphinus_capensis,Orcinus_orca,29.8334,0.386158,0,0.0302071,0
43800000,Delphinus_capensis,Pomatodelphis_bobengi,9.79282,0.172971,0,0.1222,0
43850000,Delphinus_capensis,Balaenoptera_brydei,0,0.274256,0,0.251219,0
43850000,Delphinus_capensis,Orcinus_orca,29.2785,0.254651,0,0.0378023,0
43850000,Delphinus_capensis,Kogia_breviceps,9.27137,0.159255,0,0.131409,0
43900000,Delphinus_capensis,Balaenoptera_brydei,0,0.306277,0,0.252179,0
43900000,Delphinus_capensis,Orcinus_orca,24.7674,0.327878,0,0.0955209,0
43900000,Delphinus_capensis,Squaloziphius_emlongi,9.06047,0.139636,0,0.122838,0
43950000,Delphinus_capensis,Balaenoptera_brydei,0,0.316424,0,0.217364,0
43950000,Delphinus_capensis,Orcinus_orca,25.8045,0.347651,0,0.0243638,0
43950000,Delphinus_capensis,Squaloziphius_emlongi,8.67542,0.141915,0,0.113325,0
44000000,Delphinus_capensis,Balaenoptera_brydei,0,0.334984,0,0.319781,0
44000000,Delphinus_capensis,Etruridelphis_giulii,32.6726,0.647049,0,0.286844,0
44000000,Delphinus_capensis,Orcinus_orca,25.7561,0.242413,0,0.00939681,0
44000000,Delphinus_capensis,Kogia_breviceps,9.28618,0.163646,0,0.124625,0
44050000,Delphinus_capensis,Balaenoptera_brydei,0,0.291294,0,0.268241,0
44050000,Prosqualodon_australis,Odontoceti_indet_ChM_PV4802,12.2728,0.698604,0,0.601516,0
44050000,Delphinus_capensis,Orcinus_orca,26.7662,0.319308,0,0.0583488,0
44050000,Delphinus_capensis,Squaloziphius_emlongi,8.87857,0.164807,0,0.113496,0
44100000,Delphinus_capensis,Balaenoptera_brydei,0,0.285956,0,0.304414,0
44100000,Delphinus_capensis,Kentriodon_nakajimai,18.7922,0.256431,0,0.0992546,0
44100000,Delphinus_capensis,Squaloziphius_emlongi,8.72373,0.171049,0,0.132362,0
44150000,Delphinus_capensis,Balaenoptera_brydei,0,0.280289,0,0.251782,0
44150000,Delphinus_capensis,Orcinus_orca,30.0578,0.300113,0,0.0277997,0
44150000,Delphinus_capensis,Squalodontidae_indet_ChM_PV4961,7.74432,0.176692,0,0.122761,0
44200000,Delphinus_capensis,Balaenoptera_brydei,0,0.278265,0,0.283769,0
44200000,Delphinus_capensis,Orcinus_orca,26.1208,0.447006,0,0.0486488,0
44200000,Delphinus_capensis,Squaloziphius_emlongi,8.98938,0.181289,0,0.125519,0
44250000,Delphinus_capensis,Balaenoptera_brydei,0,0.240254,0,0.242054,0
44250000,Delphinus_capensis,Orcinus_orca,29.8647,0.320984,0,0.0316584,0
44250000,Delphinus_capensis,Mesoplodon_ginkgodens,10.2968,0.120623,0,0.071974,0
44300000,Delphinus_capensis,Balaenoptera_brydei,0,0.282478,0,0.24214,0
44300000,Delphinus_capensis,Orcinus_orca,24.8115,0.250765,0,0.0464302,0
