generation,N_shifts,logPrior,logLik,eventRate,preservationRate,acceptRate
2980000,3,-0.903321,-5424.69,2.04099,0.391421,0.2564
2990000,4,-0.489167,-5430.1,1.06036,0.386531,0.2756
3000000,5,-4.51404,-5421.63,3.10288,0.37143,0.2755
3010000,5,-1.97775,-5428.13,3.05295,0.390961,0.271
3020000,3,-0.0922306,-5430.43,1.17085,0.377297,0.2579
3030000,3,-0.18964,-5427.94,1.3318,0.369968,0.26
3040000,3,0.0334831,-5426.51,1.12692,0.384745,0.2579
3050000,4,-2.90386,-5423.23,1.86464,0.377842,0.2676
3060000,4,-4.46343,-5420,1.57388,0.377747,0.266243
3070000,4,-0.162361,-5425.92,1.64626,0.380816,0.2686
3080000,4,-1.85295,-5429.36,3.21939,0.399164,0.2544
3090000,4,-1.3722,-5431.42,2.07132,0.38524,0.26645
3100000,4,-0.775991,-5430.85,1.54722,0.390508,0.2695
3110000,4,-4.26443,-5421.38,4.40812,0.387048,0.2624
3120000,4,-3.05066,-5421.32,2.42277,0.381536,0.2632
3130000,5,-4.07085,-5425.61,4.92807,0.377436,0.27325
3140000,5,-2.39725,-5420.77,2.80831,0.372136,0.2701
3150000,3,-0.0132397,-5425.17,1.33021,0.389566,0.2681
3160000,3,-1.89141,-5426.9,3.0974,0.385014,0.258914
3170000,5,-3.46215,-5425.67,1.5929,0.378094,0.2747
3180000,3,-1.48021,-5425.71,2.60989,0.38346,0.277
3190000,3,-0.252229,-5427.04,1.53593,0.383885,0.2703
3200000,3,-0.579322,-5432.05,1.67528,0.364593,0.2732
3210000,5,-3.71164,-5417.24,2.90942,0.373149,0.2679
3220000,3,-2.29289,-5425.51,3.54769,0.373694,0.273257
3230000,3,-0.200551,-5427.28,1.37549,0.375403,0.272333
3240000,3,0.656485,-5427.99,0.515566,0.371763,0.2694
3250000,3,-0.62732,-5436.95,1.63846,0.358571,0.2659
3260000,4,-1.79974,-5424.06,2.44047,0.392125,0.272367
3270000,4,-6.41924,-5423.4,3.26249,0.373993,0.2779
3280000,5,-5.87706,-5427.85,3.97873,0.401592,0.2676
3290000,3,-3.10964,-5431.29,4.31968,0.381988,0.264
3300000,4,-2.39983,-5421.95,1.35342,0.395484,0.2555
3310000,4,-2.79071,-5426.92,2.88987,0.416816,0.253578
3320000,3,-3.61423,-5426.61,4.83302,0.377626,0.2747
3330000,4,-1.22305,-5422.51,1.54012,0.382327,0.2677
3340000,3,-1.38735,-5425.34,2.61336,0.379402,0.274175
3350000,5,-2.42759,-5422.68,3.05026,0.388837,0.2759
3360000,4,-5.8526,-5424.64,3.3476,0.390213,0.258205
3370000,3,-1.17861,-5427.59,2.30339,0.386983,0.27665
3380000,5,-5.80737,-5423.25,6.89274,0.384371,0.26772
3390000,3,-1.24535,-5428.44,2.28415,0.394883,0.272167
3400000,4,-3.50743,-5423.17,1.94452,0.360144,0.2684
3410000,4,-0.338592,-5431.62,0.813455,0.362242,0.2748
3420000,3,-0.862087,-5433.56,1.86254,0.394823,0.26975
3430000,3,-1.64912,-5440.5,2.70367,0.369797,0.26125
3440000,4,-4.30416,-5421.84,2.98996,0.382608,0.269867
3450000,4,-3.52096,-5428.35,2.5787,0.378227,0.2679
3460000,4,-1.82544,-5427.97,1.63704,0.380329,0.263775
3470000,4,-2.87963,-5424.35,3.36562,0.388682,0.2666
3480000,6,-3.30058,-5419.34,2.09976,0.38475,0.259505
3490000,4,-3.31687,-5429.95,2.39725,0.377034,0.2765
3500000,3,0.0656559,-5427.58,1.11397,0.389252,0.2741
3510000,3,-2.45916,-5426.58,3.68492,0.38912,0.2752
3520000,3,-0.66011,-5431.2,1.8739,0.367472,0.27175
3530000,3,-2.01472,-5429.36,3.18195,0.381821,0.2681
3540000,3,-0.520118,-5425.9,1.72782,0.380137,0.2639
3550000,4,-2.10336,-5424.74,2.16857,0.388944,0.2736
3560000,5,-2.53766,-5427.82,2.48401,0.376651,0.2632
3570000,3,0.824507,-5426.39,0.364732,0.381191,0.26295
3580000,3,-0.0683602,-5430.57,1.15023,0.364643,0.2574
3590000,4,-3.99505,-5425.42,3.7666,0.372237,0.265967
3600000,5,-3.25963,-5431.74,4.24359,0.374335,0.2729
3610000,5,-2.7218,-5418.89,3.66562,0.366145,0.2704
3620000,3,-1.21511,-5425.82,2.30454,0.384884,0.275333
3630000,3,0.0339025,-5427.16,1.16496,0.357215,0.2842
3640000,4,0.355712,-5422.94,0.848982,0.371201,0.274175
3650000,3,0.108368,-5424.4,1.04398,0.382252,0.27545
3660000,3,-0.0827427,-5426.22,1.19458,0.374427,0.2752
3670000,3,-0.192414,-5427.34,1.30048,0.385195,0.2707
3680000,4,-3.6312,-5424.62,3.08679,0.381819,0.2661
3690000,3,-0.357743,-5430.81,1.40581,0.369337,0.2695
3700000,3,-2.1105,-5424.41,3.30049,0.384224,0.2678
3710000,3,0.118933,-5428.37,1.07679,0.371154,0.257
3720000,3,-0.409031,-5427.47,1.45462,0.378422,0.266046
3730000,3,-1.88418,-5424.75,3.08288,0.378015,0.2741
3740000,3,-1.36247,-5426.06,2.49181,0.377494,0.2681
3750000,3,-0.298373,-5426.34,1.48675,0.386592,0.2547
3760000,4,-1.86132,-5425.63,2.70621,0.388412,0.2718
3770000,3,-2.47822,-5429.53,3.57755,0.364924,0.2773
3780000,4,-3.39037,-5422.06,1.31497,0.405551,0.2661
3790000,5,-3.63287,-5426.12,2.37107,0.4081,0.25835
3800000,3,-2.11834,-5431.62,3.19448,0.371949,0.2592
3810000,2,-0.467511,-5440.45,1.10667,0.363759,0.266229
3820000,5,-6.06649,-5425.43,5.61501,0.38016,0.2586
3830000,4,-2.75886,-5433.12,2.81177,0.388796,0.2737
3840000,4,-0.491608,-5429.39,1.56019,0.376976,0.2722
3850000,3,-1.39137,-5430.13,2.43424,0.380439,0.284
3860000,4,-1.05973,-5432.8,1.97599,0.377249,0.267052
3870000,3,-0.507933,-5434.77,1.5672,0.378163,0.2731
3880000,1,0.0814183,-5451.77,0.249129,0.389743,0.2471
3890000,3,-1.15275,-5426.95,2.35047,0.391647,0.265567
3900000,2,-0.406842,-5439.95,1.11635,0.395681,0.26774
3910000,3,0.839258,-5425.65,0.362522,0.385374,0.2622
3920000,3,0.835235,-5427.18,0.373478,0.38204,0.2624
3930000,5,-3.45188,-5423.31,2.61782,0.376611,0.2666
3940000,3,0.253372,-5431.79,0.780113,0.384682,0.2595
3950000,3,0.544305,-5426.21,0.729685,0.386546,0.2641
3960000,4,-1.42702,-5426.18,2.23851,0.388604,0.2913
3970000,4,-3.90507,-5421.23,2.95013,0.377954,0.26786
3980000,2,-1.34715,-5456.92,1.49871,0.368998,0.246262
3990000,3,-0.456439,-5427.75,1.58742,0.38119,0.2786
4000000,2,-0.334852,-5449.88,1.04552,0.380326,0.2608
4010000,4,-3.11068,-5422.27,3.00131,0.389848,0.278
4020000,5,-4.34851,-5426.82,2.95581,0.372266,0.2607
4030000,3,-0.34712,-5431.6,1.47169,0.369378,0.2673
4040000,4,-1.0948,-5431.87,2.24483,0.364514,0.2598
4050000,4,-2.72864,-5441.41,2.94616,0.390458,0.2651
4060000,3,-1.77768,-5447.38,0.760057,0.357355,0.282
