generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
8350000,Delphinus_capensis,Balaenoptera_brydei,0,0.274976,0,0.24801,0
8350000,Lophocetus_calvertensis,Tagicetus_joneti,18.6525,0.362955,0,0.175994,0
8350000,Haborophocoena_minutus,Semirostrum_ceruttii,27.6708,0.309821,0,0.727809,0
8350000,Delphinus_capensis,Indopacetus_pacificus,9.34757,0.171588,0,0.106836,0
8400000,Delphinus_capensis,Balaenoptera_brydei,0,0.241913,0,0.224814,0
8400000,Delphinus_capensis,Indopacetus_pacificus,9.32331,0.192708,0,0.112031,0
8450000,Delphinus_capensis,Balaenoptera_brydei,0,0.272161,0,0.231563,0
8450000,Pomatodelphis_inaequalis,Platanista_gangetica,20.7255,0.152733,0,0.206948,0
8450000,Phocoena_phocoena,Neophocaena_asiaeorientalis,29.0948,0.181244,0,0.0677081,0
8450000,Phocoena_phocoena,Haborophocoena_minutus,25.2033,0.657321,0,0.52141,0
8450000,Delphinus_capensis,Indopacetus_pacificus,9.49409,0.163562,0,0.0950454,0
8500000,Delphinus_capensis,Balaenoptera_brydei,0,0.249169,0,0.278418,0
8500000,Delphinus_capensis,Orcinus_orca,22.7952,0.203434,0,0.0431627,0
8500000,Delphinus_capensis,Indopacetus_pacificus,9.24534,0.188972,0,0.137729,0
8550000,Delphinus_capensis,Balaenoptera_brydei,0,0.232365,0,0.254965,0
8550000,Delphinus_capensis,Indopacetus_pacificus,9.366,0.173004,0,0.119605,0
8600000,Delphinus_capensis,Balaenoptera_brydei,0,0.259104,0,0.237026,0
8600000,Herpetocetus_morrowi,Mesocetus_agrami,21.3295,0.188845,0,0.205894,0
8600000,Echovenator_sandersi,Albertocetus_sp_ChM_PV4834,8.89102,0.642583,0,1.05465,0
8600000,Delphinus_capensis,Leucopleurus_acutus,23.538,0.215112,0,0.036986,0
8600000,Delphinus_capensis,Indopacetus_pacificus,9.25665,0.181911,0,0.130544,0
8600000,Delphinus_capensis,Agorophiidae_indet_ChM_PV5852,5.91594,0.245612,0,0.24678,0
8650000,Delphinus_capensis,Balaenoptera_brydei,0,0.285521,0,0.286119,0
8650000,Delphinus_capensis,Indopacetus_pacificus,9.20967,0.152944,0,0.114986,0
8700000,Delphinus_capensis,Balaenoptera_brydei,0,0.272866,0,0.246949,0
8700000,Delphinus_capensis,Indopacetus_pacificus,9.59197,0.172613,0,0.111762,0
8750000,Delphinus_capensis,Balaenoptera_brydei,0,0.281162,0,0.247282,0
8750000,Delphinus_capensis,Indopacetus_pacificus,9.27618,0.174123,0,0.124549,0
8800000,Delphinus_capensis,Balaenoptera_brydei,0,0.212099,0,0.194629,0
8800000,Echovenator_sandersi,Ashleycetus_planicapitis,0.599728,0.587699,0,0.596759,0
8800000,Delphinus_capensis,Orcinus_orca,22.2263,0.157752,0,0.0279169,0
8850000,Delphinus_capensis,Balaenoptera_brydei,0,0.241366,0,0.228067,0
8850000,Echovenator_sandersi,Albertocetus_sp_ChM_PV4834,8.83076,0.783293,0,0.556386,0
8850000,Delphinus_capensis,Indopacetus_pacificus,9.59801,0.161868,0,0.110088,0
